YEAR;FACILITY_NAME;GHGRP_ID;ADDRESS;LATITUDE;LONGITUDE;CITY;COUNTY;STATE;ZIP_CODE;PARENT_CO;SUBPARTS;NUM_SECTORS;TOTAL_REPORTED_CO2_tCO2;POWER;REFINING;IRON STEEL;CHEMICALS;CEMENT;TOTAL_CO2_tCO2
2017;DTE East China;1000173;4490 NORTH RIVER RD;42.774;-82.4818;EAST CHINA;Saint Clair;MI;48054;DTE ENERGY CO (100%);D;1;79090;79090;0;0;0;0;79090
2017;DU PONT PONTCHARTRAIN WORKS;1001715;586 HIGHWAY 44;30.0589;-90.5241;LA PLACE;ST. JOHN THE BAPTIST PARISH;LA;70068;E I DU PONT DE NEMOURS & CO (100%);C;1;87214;0;0;0;87214;0;87214
2017;DYNO NOBEL INCORPORATED NITROGEN DIVISION;1006100;11025 HIGHWAY D;39.42889;-91.032982;LOUISIANA;PIKE COUNTY;MO;63353;DYNO NOBEL INC (100%);C,V;1;6473;0;0;0;6473;0;6473
2017;Dahlberg (Jackson County);1001147;585 JARRETT ROAD;34.0386;-83.3972;NICHOLSON;Jackson;GA;30565;SOUTHERN CO (100%);C,D;1;226963;226963;0;0;0;0;226963
2017;Dallman;1001529;3100 STEVENSON DRIVE;39.7539;-89.6011;SPRINGFIELD;Sangamon;IL;62703;CITY OF SPRINGFIELD (100%);C,D;1;2618055;2618055;0;0;0;0;2618055
2017;Dan E Karn;1007374;2742 N WEADOCK HWY;43.6425;-83.8431;ESSEXVILLE;Bay;MI;48732;CMS ENERGY CORP (100%);C,D;1;2930423;2930423;0;0;0;0;2930423
2017;Dan River;1000833;900 S EDGEWOOD RD;36.4862;-79.7208;EDEN;Rockingham;NC;27288;DUKE ENERGY CORP (100%);C,D;1;1874344;1874344;0;0;0;0;1874344
2017;Daniel Electric Generating Plant;1007370;13201 HIGHWAY 63;30.5335;-88.5574;ESCATAWPA;Jackson;MS;39552;SOUTHERN CO (100%);D;1;5473364;5473364;0;0;0;0;5473364
2017;Danskammer Generating Station;1000758;994 RIVER RD;41.573;-73.9646;NEWBURGH;Orange;NY;12550;DANSKAMMER ENERGY LLC (100%);D;1;5402;5402;0;0;0;0;5402
2017;Darby Electric Generating Station;1001382;12509 ADKINS ROAD;39.7139;-83.1778;MOUNT STERLING;Pickaway;OH;43143;Lightstone Generation LLC (100%);C,D;1;96814;96814;0;0;0;0;96814
2017;Darbytown Combustion Turbine;1000303;6001 FERGUS BLVD;37.4978;-77.368;RICHMOND;Henrico;VA;23883;DOMINION ENERGY INC (100%);D;1;79137;79137;0;0;0;0;79137
2017;Dartmouth Power;1009167;1 ENERGY RD.;41.6728;-70.9989;DARTMOUTH;Bristol;MA;2747;DARTMOUTH POWER ASSOCIATES L P (100%);C,D;1;45153;45153;0;0;0;0;45153
2017;Dave Gates Generating Station;1007439;241-A Willow Glen Road;46.1066;-112.8755;Anaconda;Deer Lodge;MT;59711;NORTHWESTERN ENERGY (100%);C,D;1;171878;171878;0;0;0;0;171878
2017;Dave Johnston;1000990;1591 TANK FARM ROAD;42.8378;-105.7769;GLENROCK;Converse;WY;82637;BERKSHIRE HATHAWAY INC (100%);C,D;1;5007460;5007460;0;0;0;0;5007460
2017;Davenport Plant;1006077;301 E FRONT ST;41.45906;-90.695252;BUFFALO;SCOTT COUNTY;IA;52728;SUMMIT MATERIALS LLC (100%);C,H;1;1053244;0;0;0;0;1053244;1053244
2017;David M Ratcliffe;1010949;5835 Highway 496;32.7976;-88.6057;De Kalb;Kemper;MS;39328;SOUTHERN CO (100%);C,D,G,PP;2;2010911;0;0;0;2010910;0;2010910
2017;Dayton Avenue Substation;1000448;2300 PULLMAN ST;42.0269;-93.5828;AMES;Story;IA;50010;CITY OF AMES (100%);C,D;1;1507;1507;0;0;0;0;1507
2017;De Moss Petrie Generating Station;1007187;2501 N FLOWING WELLS ROAD;32.2511;-110.9889;TUCSON;Pima;AZ;85705;UNS ENERGY CORP (100%);D;1;7229;7229;0;0;0;0;7229
2017;De Pere Energy Center;1001295;112 N 5TH ST;44.4489;-88.0731;DE PERE;Brown;WI;54115;WEC Energy Group (100%);D;1;69865;69865;0;0;0;0;69865
2017;DeBary Power Plant;1001014;176 WEST HIGHBANKS RD;28.9047;-81.3319;DEBARY;Volusia;FL;32713;DUKE ENERGY CORP (100%);C,D;1;99234;99234;0;0;0;0;99234
2017;Dearborn Industrial Generation;1006695;2400 MILLER ROAD;42.3026;-83.154;DEARBORN;Wayne;MI;48121;CMS ENERGY CORP (100%);C,D;1;3307674;3307674;0;0;0;0;3307674
2017;Decatur Energy Center;1006705;2024 HIGHWAY 20 WEST;34.6292;-87.0214;DECATUR;Morgan;AL;35601;Capital Power Investments LLC (100%);D;1;850376;850376;0;0;0;0;850376
2017;Decker Creek;1006650;8003 DECKER LN;30.3036;-97.6128;AUSTIN;Travis;TX;78724;AUSTIN ENERGY (100%);C,D;1;249403;249403;0;0;0;0;249403
2017;Decordova;1007501;4950 POWER PLANT COURT;32.4033;-97.6986;GRANBURY;Hood;TX;76048;Luminant Generation Co LLC (100%);C;1;8068;8068;0;0;0;0;8068
2017;Deer Creek Station;1005589;2615 484th Ave.;44.3961;-96.5333;Elkton;Brookings;SD;57026;BASIN ELECTRIC POWER COOPERATIVE (100%);D;1;242241;242241;0;0;0;0;242241
2017;Deer Park Energy Center;1000825;5665 HIGHWAY 225;29.7153;-95.1361;DEER PARK;Harris;TX;77536;CALPINE CORP (100%);D;1;3740688;3740688;0;0;0;0;3740688
2017;Deerhaven;1001495;10001 NW 13TH ST;29.7586;-82.3883;GAINESVILLE;Alachua;FL;32653;CITY OF GAINESVILLE (100%);C,D;1;696685;696685;0;0;0;0;696685
2017;Deerhaven Renewable;1011204;11201 NW 13th Street;29.7586;-82.3883;Gainesville;ALACHUA COUNTY;FL;32653;CITY OF GAINESVILLE (100%);D;1;5991;5991;0;0;0;0;5991
2017;Delaware City Refinery;1007322;4550 WRANGLE HILL ROAD;39.5936;-75.6337;DELAWARE CITY;New Castle;DE;19706;PBF ENERGY CO LLC (100%);C,D,MM,P,PP,Y;3;3563965;0;3203371.654;0;360593.3461;0;3563965
2017;Delek Refining, Ltd;1006444;1702 East Commerce St;32.362643;-95.280179;Tyler;SMITH COUNTY;TX;75702;DELEK US HOLDINGS INC (100%);C,MM,Y;1;387697;0;387697;0;0;0;387697
2017;Dell Power Plant;1000794;301 E STATE HIGHWAY 18;35.8619;-90.0253;DELL;Mississippi;AR;72426;ASSOCIATED ELECTRIC COOPERATIVE INC (100%);C,D;1;155827;155827;0;0;0;0;155827
2017;Delray;1000674;6911 W JEFFERSON AVE;42.2947;-83.1019;DETROIT;Wayne;MI;48209;DTE ENERGY CO (100%);D;1;16730;16730;0;0;0;0;16730
2017;Delta Energy Center, LLC;1001263;1200 ARCY LANE;38.0167;-121.8439;PITTSBURG;Contra Costa;CA;94565;CALPINE CORP (100%);D;1;209397;209397;0;0;0;0;209397
2017;Desert Basin Generating Station;1001329;1872 N BURRIS RD;32.9042;-111.7889;CASA GRANDE;Pinal;AZ;85222;SALT RIVER PROJECT (100%);D;1;448713;448713;0;0;0;0;448713
2017;Desert Star Energy Center;1001306;701 El Dorado Valley Drive;35.7867;-114.9928;Boulder City;Clark;NV;89005;SAN DIEGO GAS & ELECTRIC (100%);D;1;444764;444764;0;0;0;0;444764
2017;Diamond Shamrock Refining Company, L.P.;1007936;6701 FM 119;35.951944;-101.873889;SUNRAY;MOORE COUNTY;TX;79086;VALERO ENERGY CORP (100%);C,MM,P,Y;2;1720149;0;1618837;0;101312;0;1720149
2017;Dickerson;1000650;21200 MARTINSBURG ROAD;39.2086;-77.4644;DICKERSON;Montgomery;MD;20842;NRG ENERGY INC (100%);D;1;295788;295788;0;0;0;0;295788
2017;Dighton;1001294;1450 SOMERSET AVE;41.8312;-71.1239;DIGHTON;Bristol;MA;2715;DYNEGY INC (100%);D;1;281544;281544;0;0;0;0;281544
2017;Dixie Chemical Company;1005947;10601 Bay Area Blvd;29.612017;-95.050481;Pasadena;HARRIS COUNTY;TX;77507;GLENCOE CAPITAL (100%);C;1;45563;0;0;0;45563;0;45563
2017;Dogwood Energy Facility;1001351;25111 E 175TH ST;38.7931;-94.3006;PLEASANT HILL;Cass;MO;64080;DOGWOOD POWER MANAGEMENT LLC (100%);D;1;465304;465304;0;0;0;0;465304
2017;Dolet Hills Power Station;1001416;963 POWER PLANT RD;32.0306;-93.5692;MANSFIELD;De Soto;LA;71052;CLECO CORP (50%);;;;;;;;;
2017;Dominion Energy Fairless, LLC;1001407;50 Energy Drive;40.1464;-74.7406;FAIRLESS HILLS;Bucks;PA;19030;DOMINION ENERGY INC (100%);C,D;1;2845740;2845740;0;0;0;0;2845740
2017;Donald Von Raesfeld;1000310;850 DUANE AVE;37.3767;-121.9508;SANTA CLARA;Santa Clara;CA;95054;CITY OF SANTA CLARA CA (100%);D;1;278625;278625;0;0;0;0;278625
2017;Doswell Limited Partnership;1001259;10098 OLD RIDGE ROAD;37.8181;-77.4478;ASHLAND;Hanover;VA;23005;LS POWER GROUP (100%);C,D;1;1995782;1995782;0;0;0;0;1995782
2017;Dow Corning Corporation - Midland Site;1002166;3901 S. Saginaw Rd.;43.58891;-84.20784;Midland;MIDLAND;MI;48686;DOW CHEMICAL (100%);C;1;23237;0;0;0;23237;0;23237
2017;Doyle Energy Facility;1005702;1318 GRATIS ROAD;33.8376;-83.6996;MONROE;Walton;GA;30656;OGLETHORPE POWER CORP (100%);C,D;1;28900;28900;0;0;0;0;28900
2017;Drake Cement;1001689;5001 E. Drake Rd.;34.9811;-112.376291;Paulden;YAVAPAI;AZ;86334;DRAKE CEMENT (100%);H;1;445898;0;0;0;0;445898;445898
2017;Dresden Energy Facility;1010575;9595 McGlade School Road;40.09399;-82.02394;Dresden;MUSKINGUM COUNTY;OH;43821;AMERICAN ELECTRIC POWER (100%);C,D;1;1392346;1392346;0;0;0;0;1392346
2017;Dry Fork Station;1000562;12460 N. Hwy 59;44.3901;-105.4591;Gillette;Campbell;WY;82716;BASIN ELECTRIC POWER COOPERATIVE (92.9%);;;;;;;;;
2017;DuPont Nutrition USA, Inc;1006673;1301 OGLETOWN ROAD;39.681306;-75.720694;NEWARK;NEW CASTLE COUNTY;DE;19711;E I DU PONT DE NEMOURS & CO (100%);C;1;31786;0;0;0;31786;0;31786
2017;Dubuque;1001546;920 KERPER ROAD;42.506;-90.6527;DUBUQUE;Dubuque;IA;52004;ALLIANT ENERGY CORP (100%);C,D;1;444;444;0;0;0;0;444
2017;Duck Creek;1001004;17751 N CILCO ROAD;40.4663;-89.9841;CANTON;Fulton;IL;61520;DYNEGY INC (100%);C,D;1;1902297;1902297;0;0;0;0;1902297
2017;Duke Energy Vermillion, II LLC;1001319;2777 N STATE ROAD 63;39.9208;-87.445;CAYUGA;Vermillion;IN;47928;DUKE ENERGY CORP (62.5%);;;;;;;;;
2017;Duluth Steam One;1006024;1 LAKE PLACE DR;46.7854;-92.09639;DULUTH;ST. LOUIS COUNTY;MN;55802;CITY OF DULUTH MN (100%);C;1;51904;51904;0;0;0;0;51904
2017;Duonix Beatrice LP;1011823;722 Kinney Drive;40.232159;-96.7922355;Beatrice;;NE;68310;KOCH INDUSTRIES INC (70.2%);;;;;;;;;
2017;Dutch Harbor Power House;1008060;1732 East Point Rd;53.892656;-166.53787;Unalaska;ALEUTIANS WEST CENSUS AREA;AK;99685;CITY OF UNALASKA (100%);C;1;38632;38632;0;0;0;0;38632
2017;Dynegy Energy Fayette, II LLC;1000265;100 ENERGY DRIVE;39.8592;-79.9182;MASONTOWN;Fayette;PA;15461;DYNEGY INC (100%);C,D;1;1568753;1568753;0;0;0;0;1568753
2017;Dynegy Energy Washington II, LLC;1000168;859 ST RT 83;39.5798;-81.6571;BEVERLY;Washington;OH;45715;DYNEGY INC (100%);C,D;1;1580136;1580136;0;0;0;0;1580136
2017;Dynegy Hanging Rock, II LLC;1000153;1395 COUNTY RD 1A;38.5731;-82.7833;IRONTON;Lawrence;OH;45638;DYNEGY INC (100%);C,D;1;3043190;3043190;0;0;0;0;3043190
2017;Dynegy Kendall Energy Facility;1001330;1401 COUNTY LINE ROAD;41.4797;-88.2581;MINOOKA;Kendall;IL;60447;DYNEGY INC (100%);C,D;1;2667359;2667359;0;0;0;0;2667359
2017;Dyno Nobel;1005766;63149 Columbia River Highway;45.9122;-122.8286;Deer Island;COLUMBIA;OR;97054;DYNO NOBEL INC (100%);C,G,V;1;197559;0;0;0;197559;0;197559
2017;Dyno Nobel Louisiana Ammonia LLC;1012698;10800 River Road;29.964823;-90.26462;Waggaman;JEFFERSON PARISH;LA;70094;DYNO NOBEL INC (100%);C,G,PP;1;981853;0;0;0;981853;0;981853
2017;E B Harris Generating Plant;1001175;600 COUNTY ROAD 41;32.3814;-86.5736;AUTAUGAVILLE;Autauga;AL;36067;SOUTHERN CO (100%);D;1;1986547;1986547;0;0;0;0;1986547
2017;E C Gaston;1001414;31972 HIGHWAY 25 NORTH;33.2442;-86.4567;WILSONVILLE;Shelby;AL;35186;SOUTHERN CO (100%);C,D;1;4837058;4837058;0;0;0;0;4837058
2017;E D Edwards;1001514;7800 SOUTH CILCO LANE;40.5958;-89.6631;BARTONVILLE;Peoria;IL;61607;DYNEGY INC (100%);D;1;2941027;2941027;0;0;0;0;2941027
2017;E F Barrett;1000768;MCCARTHY ROAD;40.6169;-73.6486;ISLAND PARK;Nassau;NY;11558;NATIONAL GRID USA (100%);C,D;1;841934;841934;0;0;0;0;841934
2017;E F Kenilworth, Inc.;1005905;2000 GALLOPING HILL RD BLDG K-14;40.6781;-74.2744;KENILWORTH;Union;NJ;7033;ATLANTIC POWER CORP (100%);C;1;82662;82662;0;0;0;0;82662
2017;E I DU PONT DE NEMOURS LA PORTE PLANT;1002003;12501 STRANG RD.;29.700264;-95.036967;LA PORTE;HARRIS COUNTY;TX;77571;E I DU PONT DE NEMOURS & CO (100%);C,PP;1;8;0;0;0;8;0;8
2017;E R SQUIBB & SONS LLC;1007271;3551 LAWRENCE RD;40.321556;-74.706222;LAWRENCEVILLE;MERCER COUNTY;NJ;8648;BRISTOL-MYERS SQUIBB CO (100%);C;1;37602;0;0;0;37602;0;37602
2017;E.W. Brown;1001579;815 Dix Dam Road;37.7889;-84.7139;Harrodsburg;MERCER COUNTY;KY;40330;LG&E & KU ENERGY LLC (100%);C,D;1;1761897;1761897;0;0;0;0;1761897
2017;EAGLE MATERIALS, INC.;1007216;2609 N. 145TH E. AVE.;36.1941;-95.8117;TULSA;ROGERS COUNTY;OK;74116;EAGLE MATERIALS INC (100%);C,H;1;514067;0;0;0;0;514067;514067
2017;ECO SERVICES DOMINGUEZ;1007539;20720 SOUTH WILMINGTON AVENUE;33.843333;-118.232844;CARSON;LOS ANGELES;CA;90810;ECO SERVICES OPERATIONS LLC (100%);C;1;35553;0;0;0;35553;0;35553
2017;EES COKE BATTERY;1007392;1400 ZUG ISLAND;42.26956;-83.13643;RIVER ROUGE;WAYNE COUNTY;MI;48218;DTE ENERGY CO (100%);C,Q;1;226559;0;0;226559;0;0;226559
2017;EFS Parlin Holdings, LLC;1001253;790 WASHINGTON ROAD;40.4586;-74.3327;PARLIN;Middlesex;NJ;8859;GENERAL ELECTRIC CO (100%);C,D;1;16141;16141;0;0;0;0;16141
2017;EL DORADO CHEMICAL COMPANY;1003993;4500 NORTHWEST AVE.;33.26584;-92.688678;EL DORADO;UNION COUNTY;AR;71730;LSB INDUSTRIES INC (100%);C,G,V;1;742711;0;0;0;742711;0;742711
2017;ELEMENTIS CHROMIUM;1005640;5408 HOLLY SHELTER ROAD;34.372516;-77.859466;CASTLE HAYNE;NEW HANOVER COUNTY;NC;28429;ELEMENTIS WORLDWIDE (100%);C,U;1;146391;0;0;0;146391;0;146391
2017;ELLWOOD NATL FORGE;1001673;ONE FRONT ST;41.841555;-79.27005;IRVINE;WARREN COUNTY;PA;16329;ELLWOOD GROUP INC (100%);C,Q;1;2783;0;0;2783;0;0;2783
2017;ELLWOOD QUALITY STEELS;1001669;700 MORAVIA STREET;40.99341;-80.34696;NEW CASTLE;LAWRENCE COUNTY;PA;16101;ELLWOOD GROUP INC (100%);C,Q;1;41438;0;0;41438;0;0;41438
2017;EMERALD KALAMA CHEMICAL LLC;1003518;1296 NORTHWEST 3RD STREET;46.02191;-122.85698;KALAMA;COWLITZ COUNTY;WA;98625;EMERALD PERFORMANCE MATERIALS LLC (100%);C;1;85247;0;0;0;85247;0;85247
2017;EMPIRE MINE;1004509;101 EMPIRE MINE RD;46.4453;-87.6032;PALMER;MARQUETTE COUNTY;MI;49871;CLIFFS NATURAL RESOURCES (100%);C,Q;1;0;0;0;0;0;0;0
2017;ENERGY CENTER SAN FRANCISCO;1003978;460 JESSIE ST;37.78203;-122.40841;SAN FRANCISCO;SAN FRANCISCO COUNTY;CA;94103;NRG ENERGY INC (100%);C;1;58902;58902;0;0;0;0;58902
2017;ENERGY SYSTEMS GROUP, LLC- North Chicago Energy Center;1001316;3001  GREEN BAY RD, Bldg 195;42.3085;-87.86253;NORTH CHICAGO;LAKE;IL;60064;AMALGAMATED BANK OF CHICAGO (100%);C;1;37730;37730;0;0;0;0;37730
2017;EQUISTAR CHEMICALS LAPORTE COMPLEX;1002758;1515 MILLER CUT- OFF ROAD;29.717471;-95.068008;LA PORTE;HARRIS;TX;77571;LYONDELLBASSELL (100%);C,X;1;970472;0;0;0;970472;0;970472
2017;EQUISTAR CHEMICALS LIMITED PARTNERSHIP BAYPORT PLANT;1006656;5761 UNDERWOOD ROAD;29.627167;-95.080194;PASADENA;HARRIS COUNTY;TX;77507;LYONDELLBASSELL (100%);C,PP,X;1;48801;0;0;0;48801;0;48801
2017;EQUISTAR CHEMICALS LP;1000342;8805 N. TABLER RD.;41.412897;-88.329773;MORRIS;GRUNDY COUNTY;IL;60450;LYONDELLBASSELL (100%);C,X;1;349021;0;0;0;349021;0;349021
2017;EQUISTAR CHEMICALS LP;1002927;3400 ANAMOSA ROAD;41.807364;-90.295307;CLINTON;CLINTON COUNTY;IA;52732;LYONDELLBASSELL (100%);C,X;1;450208;0;0;0;450208;0;450208
2017;EQUISTAR CORPUS CHRISTI PLANT;1004880;1501 MCKINZIE ROAD;27.81;-97.593611;CORPUS CHRISTI;NUECES COUNTY;TX;78410;LYONDELLBASSELL (100%);C,X;1;1216409;0;0;0;1216409;0;1216409
2017;ERACHEM COMILOG, INC.;1007164;795 FOOTE LANE;35.99622;-87.979395;NEW JOHNSONVILLE;HUMPHREYS COUNTY;TN;37134;Prince Erachem Inc (100%);C;1;41867;0;0;0;41867;0;41867
2017;ERCO Worldwide (USA) Inc;1013164;101 State Highway 73 South;44.3381;-89.8871;Nekoosa;WOOD COUNTY;WI;54457;;C;1;25251;0;0;0;25251;0;25251
2017;ERGON REFINING INC;1008014;2125 HAINING RD;32.388015;-90.900203;VICKSBURG;WARREN COUNTY;MS;39183;ERGON INC (100%);C,MM,P,Y;2;294754;0;212594;0;82161;0;294755
2017;ERGON WEST VIRGINIA INC;1007882;9995 OHIO RIVER BLVD;40.6111;-80.630833;NEWELL;HANCOCK COUNTY;WV;26050;ERGON INC (100%);C,MM,P,Y;2;214034;0;204451;0;9583;0;214034
2017;ERP COKE, L.L.C. COKE PLANT;1006585;3500 35TH AVENUE NORTH;33.557464;-86.799671;BIRMINGHAM;JEFFERSON COUNTY;AL;35207;MONTEREY COAL RESOURCES LLC (100%);C,Q;1;121649;0;0;121649;0;0;121649
2017;EVONIK CORPORATION;1000704;2401 DOYLE STREET;36.0432;-79.7895;GREENSBORO;GUILFORD COUNTY;NC;27406;EVONIK INDUSTRIES (100%);C;1;28006;0;0;0;28006;0;28006
2017;EVONIK CORPORATION;1005465;8300 WEST ROUTE 24;40.564739;-89.724506;MAPLETON;PEORIA;IL;61547;EVONIK INDUSTRIES (100%);C,P;1;74711;0;0;0;74711;0;74711
2017;EVONIK CORPORATION;1005340;131 County Road 875;35.273951;-84.536654;ETOWAH;MCMINN COUNTY;TN;37331;Evonik Corp (100%);C;1;48259;0;0;0;48259;0;48259
2017;EVONIK CORPORATION;1000297;1200 W. FRONT ST.;39.837605;-75.37294;CHESTER;DELAWARE COUNTY;PA;19013;EVONIK INDUSTRIES (100%);C;1;32430;0;0;0;32430;0;32430
2017;EVONIK CORPORATION;1004596;3606 HIGHWAY 44;30.043142;-90.627809;GARYVILLE;ST JOHN THE BAPTIST;LA;70051;EVONIK INDUSTRIES (100%);C;1;40273;0;0;0;40273;0;40273
2017;EVONIK CORPORATION;1007041;4201 EVONIK RD;30.516944;-88.14028;THEODORE;MOBILE COUNTY;AL;36582;EVONIK INDUSTRIES (100%);C;1;160441;0;0;0;160441;0;160441
2017;EVONIK CORPORATION TIPPECANOE LABORATORIES;1004833;1650 LILLY RD;40.390544;-86.936174;LAFAYETTE;TIPPECANOE COUNTY;IN;47909;EVONIK INDUSTRIES (100%);C;1;76543;0;0;0;76543;0;76543
2017;EXXONMOBIL BATON ROUGE REFINERY AND CHEMICAL PLANT;1007643;4045 SCENIC HWY;30.484917;-91.17392;BATON ROUGE;EAST BATON ROUGE PARISH;LA;70805;EXXONMOBIL CORP (100%);C,MM,X,Y;2;6102386;0;6073666;0;28720;0;6102386
2017;EXXONMOBIL Bt Site;1007542;5000 Bayway Dr;29.73934;-95.022404;BAYTOWN;HARRIS COUNTY;TX;77520;EXXONMOBIL CORP (100%);C,MM,X,Y;2;9540342;0;9462502;0;77841;0;9540343
2017;EXXONMOBIL OIL JOLIET REFINERY;1006068;25915 SE FRONTAGE ROAD;41.4167;-88.1833;CHANNAHON;WILL COUNTY;IL;60410;EXXONMOBIL CORP (100%);C,MM,Y;1;2404623;0;2404623;0;0;0;2404623
2017;Eagle Natrium LLC - Natrium Plant;1000254;15696 Energy Road, State Route 2;39.7475;-80.8547;Proctor;Marshall;WV;26055;WESTLAKE CHEMICAL CORP (100%);C;1;528596;0;0;0;528596;0;528596
2017;Eagle Point Power Generation;1001248;1250 Crown Point Road;39.8746;-75.1592;WESTVILLE;Gloucester;NJ;8093;ROCKLAND CAPITAL LLC (100%);D;1;283755;283755;0;0;0;0;283755
2017;Eagle US 2 LLC;1008459;1300 PPG Drive;30.221;-93.2826;WESTLAKE;CALCASIEU PARISH;LA;70669;AXIALL CORP (83%);;;;;;;;;
2017;Eagle Valley Clean Energy;1011681;10775 HWY 6;39.646803;-106.940343;Gypsum;EAGLE COUNTY;CO;81637;EVERGREEN CLEAN ENERGY CORP (100%);C;1;1;1;0;0;0;0;1
2017;Earl F Wisdom;1001570;3365 165 AVE;43.1606;-95.2569;SPENCER;Clay;IA;51301;CORN BELT POWER COOPERATIVE (67%);;;;;;;;;
2017;East Bend;1001006;6293 BEAVER RD;38.9031;-84.8511;UNION;Boone;KY;41100;DUKE ENERGY CORP (100%);D;1;4441189;4441189;0;0;0;0;4441189
2017;East Dubuque Nitrogen Fertilizers, LLC;1005502;16675 HIGHWAY 20 WEST;42.44315;-90.55762;EAST DUBUQUE;JO DAVIESS;IL;61025;CVR ENERGY INC (100%);C,G,PP,V;1;657373;0;0;0;657373;0;657373
2017;East River;1000761;801 EAST 14TH ST;40.7281;-73.9742;NEW YORK;New York;NY;10009;CONSOLIDATED EDISON INC (100%);C,D;1;2056847;2056847;0;0;0;0;2056847
2017;Eastlake;1006952;10 ERIE ROAD;41.6713;-81.4432;EASTLAKE;Lake;OH;44095;FIRSTENERGY GENERATION CORP (100%);C;1;79;79;0;0;0;0;79
2017;Eastman Chemical - Texas Operations;1007438;300 KODAK BLVD;32.4472;-94.6917;LONGVIEW;Harrison;TX;75602;EASTMAN CHEMICAL CO (100%);C,D,TT,X;2;2147168;0;0;0;2147168;0;2147168
2017;Eastman Chemical Company;1000232;EASTMAN ROAD AND LINCOLN ST;36.5192;-82.535;KINGSPORT;Sullivan;TN;37662;EASTMAN CHEMICAL CO (100%);C,TT,X;1;3854746;0;0;0;3854746;0;3854746
2017;Eastman Chemical Texas City Operations;1004957;201 Bay Street South;29.380301;-94.894036;Texas City;GALVESTON COUNTY;TX;77590;EASTMAN CHEMICAL CO (100%);C;1;38544;0;0;0;38544;0;38544
2017;Ebensburg Power Company;1008013;2840 New Germany Road;40.455;-78.7472;Ebensburg;Cambria;PA;15931;Ebensburg Generation LLC (99.5%);C,D;1;419527;419527;0;0;0;0;419527
2017;Eckert Station;1000682;601 ISLAND AVE;42.7183;-84.5586;LANSING;Ingham;MI;48910;LANSING BOARD OF WATER & LIGHT (100%);C,D;1;773888;773888;0;0;0;0;773888
2017;Eco Services Baton Rouge Site;1003003;1301 AIRLINE HWY.;30.50986;-91.18465;BATON ROUGE;EAST BATON ROUGE PARISH;LA;70807;PQ CORP (100%);C;1;35207;0;0;0;35207;0;35207
2017;Ector County Energy Center;1011896;8200 OB Holt Road;32.070729;-102.587361;Goldsmith;;TX;79741;INVENERGY LLC (100%);C,D;1;151992;151992;0;0;0;0;151992
2017;Eddystone Generating Station;1000898;#1 INDUSTRIAL HWY;39.858;-75.323;EDDYSTONE;Delaware;PA;19022;EXELON CORP (100%);C,D;1;49597;49597;0;0;0;0;49597
2017;Edge Moor;1001477;200 HAY ROAD;39.7372;-75.5033;WILMINGTON;New Castle;DE;19809;CALPINE CORP (100%);C,D;1;154159;154159;0;0;0;0;154159
2017;Edgecombe Genco, LLC;1000231;6358 OLD BATTLEBORO RD 27809;36.0378;-77.7542;BATTLEBORO;Edgecombe;NC;27809;CALYPSO ENERGY HOLDINGS LLC (100%);D;1;149845;149845;0;0;0;0;149845
2017;Edgewater (4050);1000983;3739 LAKESHORE DR;43.715;-87.7094;SHEBOYGAN;Sheboygan;WI;53802;ALLIANT ENERGY CORP (87.2%);;;;;;;;;
2017;Edgewood Energy;1000267;WEST END CAMPUS ROAD;40.7861;-73.2931;BRENTWOOD;Suffolk;NY;11717;J POWER USA DEVELOPMENT CO LTD (100%);D;1;40786;40786;0;0;0;0;40786
2017;Edison;1000744;164 SILVER LAKE AVE;40.4911;-74.3958;EDISON;Middlesex;NJ;8817;PUBLIC SERVICE ENTERPRISE GROUP INC (100%);C;1;2425;2425;0;0;0;0;2425
2017;Edward L Addison Generating Plant;1001392;95 Edward L Addison Parkway;32.911;-84.3059;THOMASTON;Upson;GA;30286;SOUTHERN CO (100%);D;1;174777;174777;0;0;0;0;174777
2017;Edwardsport;1001541;15400 VILLWOCK RD;38.8067;-87.2472;EDWARDSPORT;Knox;IN;47500;DUKE ENERGY CORP (100%);C,D;1;3430087;3430087;0;0;0;0;3430087
2017;Effingham County Power, LLC;1000811;3440 MCCALL ROAD;32.2792;-81.2842;RINCON;Effingham;GA;31326;EFFINGHAM COUNTY POWER LLC (100%);C,D;1;957859;957859;0;0;0;0;957859
2017;Eight Flags Energy, LLC;1012749;22 Gum Street;30.662586;-81.469563;Fernandina Beach;NASSAU COUNTY;FL;32034;CHESAPEAKE UTILITIES CORP (100%);C;1;95531;95531;0;0;0;0;95531
2017;Eklutna Generation Station;1011829;28705 Dena'ina Elders Road;61.475211;-149.15009;Chugiak;MATANUSKA-SUSITNA BOROUGH;AK;99567;MATANUSKA ELECTRIC ASSOC (100%);C;1;338400;338400;0;0;0;0;338400
2017;El Centro;1001454;485 E VILLA AVE;32.8022;-115.54;EL CENTRO;Imperial;CA;92243;IMPERIAL IRRIGATION DISTRICT (100%);D;1;475678;475678;0;0;0;0;475678
2017;El Segundo;1000431;301 VISTA DEL MAR;33.9106;-118.425;EL SEGUNDO;Los Angeles;CA;90245;NRG ENERGY INC (100%);D;1;593019;593019;0;0;0;0;593019
