SECTOR,value,LONGITUDE,LATITUDE
Power,0.224211,18.23,52.3
Power,0.062832,18.48,54.55
Power,0.026852,18.81,50.29
Power,0.57249,17.88,50.75
Power,0.011609,19.09,52.65
Power,0.012939,25.11,60.36
Power,0.04945,15.48,51.95
Power,0.08162,-2.51,52.63
Power,0.352711,18.84,50.13
Power,0.035005,14.58,53.41
Power,0.037575,29.82,62.59
Power,0.082772,13.76,45.65
Power,0.058224,19.53,51.74
Power,0.799359,-0.78,53.3
Power,0.06168,10.34,43.58
Power,0.119638,9.427,45.33
Power,0.059819,18.27,52.28
Power,0.029777,18.28,50.35
Power,0.057781,25.72,60.99
Power,0.033499,19.02,49.87
Power,0.01028,19.05,49.81
Power,0.12141,9.427,45.33
Power,0.292449,8.299,40.85
Power,0.036512,8.7,41.93
Power,0.045551,10.44,43.38
Power,0.220666,-2.65,51.52
Power,0.013382,1.87,50.94
Power,0.068947,12.23,45.45
Power,0.017458,10.88,45.92
Power,0.010191,21.99,50.01
Power,0.063896,24.83,60.28
Power,0.014622,16.15,51.43
Power,0.020737,18.71,50.29
Power,0.183445,0.611,51.42
Power,0.034828,8.728,45.52
Power,0.070365,25.41,64.12
Power,0.024902,19.38,54.18
Power,0.771001,-1.28,53.71
Power,0.063098,14.52,53.39
Power,0.009571,23.1,53.11
Power,0.010457,25.12,60.45
Power,0.039525,27.69,64.23
Power,0.146224,10.8,45.16
Power,0.078607,19.22,50.21
Power,0.525521,18.23,52.3
Power,0.032701,0.751,51.36
Power,0.267635,19.14,50.34
Power,0.025611,8.648,45.45
Power,0.805563,0.603,51.41
Power,0.103686,21.78,63.04
Power,0.009305,25.58,60.33
Power,0.018344,0.449,51.32
Power,0.031372,26.08,61.17
Power,0.085253,13.74,37.96
Power,0.466145,14.46,53.2
Power,0.064693,14.58,53.41
Power,0.013648,-1.37,50.85
Power,0.013382,21.46,50.3
Power,0.071428,15.98,51.68
Power,0.016306,26.91,60.47
Power,0.013913,8.739,45.62
Power,0.01861,20.61,50.89
Power,0.028536,10.21,45.51
Power,0.03793,13.83,42.2
Power,0.055654,23.77,61.51
Power,0.021801,14.36,40.93
Power,0.012761,7.923,44.69
Power,0.017901,0.449,51.32
Power,0.016927,17.92,50.68
Power,0.13559,19.8,49.97
Power,0.885321,14.91,50.94
Power,0.019674,20.61,50.89
Power,0.029511,0.241,51.46
Power,0.009926,6.24,48.64
Power,0.248138,-1.26,51.62
Power,0.013204,9.291,45.54
Power,0.103686,17.02,51.12
Power,0.009571,23.05,63.84
Power,0.023041,-1.26,60.45
Power,0.080822,24.97,60.18
Power,0.046703,22.81,62.74
Power,0.010723,16.53,52.89
Power,0.141793,15.16,37.15
Power,0.018788,18.69,53.04
Power,0.057958,-1.35,50.83
Power,0.122297,15.18,37.17
Power,0.019408,19.14,50.79
Power,0.020206,7.883,45.18
Power,0.034828,0.751,51.36
Power,0.011432,0.241,51.46
Power,0.101914,18.64,54.37
Power,0.041829,14.3,40.83
Power,0.036423,22.55,51.21
Power,0.03403,18.62,49.96
Power,0.011255,22.3,52.15
Power,0.016838,18.95,52.73
Power,0.107231,17.02,51.12
Power,0.016395,25.58,60.33
Power,0.0109,19.09,52.65
Power,0.011875,7.509,44.98
Power,0.011964,18.48,50.04
Power,0.009394,12.23,45.46
Power,0.053616,-1.35,50.83
Power,0.010634,-0.13,53.59
Power,0.131159,-0.75,53.59
Power,0.080113,19.05,50.28
Power,0.050425,15,41.93
Power,0.052818,15.26,38.19
Power,0.029865,25.73,62.19
Power,0.049539,11.26,44.98
Power,0.132045,-2.97,51.54
Power,0.010812,-0.68,52.51
Power,0.029599,9.7,45.05
Power,0.191421,0.611,51.42
Power,0.28979,-3.07,53.22
Power,0.01347,-1.18,54.61
Power,0.013204,-3.24,51.4
Power,0.010191,18.56,49.94
Power,0.024193,12.61,42.55
Power,0.288904,-1.13,54.58
Power,0.07001,19.42,51.79
Power,0.011521,14.56,42.04
Power,0.241935,-1.26,51.62
Power,0.139135,7.676,44.99
Power,0.016483,18.55,50.06
Power,0.083215,18.96,50.3
Power,0.078607,7.883,45.18
Power,0.014445,5.517,59.27
Power,0.042095,10.6,42.95
Power,0.065225,11.47,43.56
Power,0.948242,-2.68,53.37
Power,0.03917,-2.98,53.21
Power,0.039702,-0.62,51.52
Power,1.276139,-0.81,53.36
Power,0.03279,9.033,40.25
Power,0.09571,22.8,63.65
Power,0.026498,18.28,50.35
Power,0.011964,18.48,50.04
Power,1.15207,18.03,40.56
Power,0.04945,5.517,59.27
Power,0.033942,14.48,48.96
Power,0.693901,-1.24,52.86
Power,0.164835,10.54,42.94
Power,0.291562,21.09,52.18
Power,0.103686,15.98,38.43
Power,0.166607,20,50.05
Power,0.046969,14.3,40.83
Power,0.017015,-3.29,56.16
Power,0.93938,21.46,51.66
Power,0.124069,16.98,52.43
Power,0.220666,20.99,52.29
Power,0.016838,21.81,61.48
Power,0.078164,19.42,51.79
Power,0.742642,18.52,50.13
Power,0.025434,19.38,54.18
Power,0.027118,22.32,50.31
Power,0.01799,18.55,50.06
Power,0.043513,10.21,45.51
Power,0.064693,-0.02,51.66
Power,0.040588,19.44,51.74
Power,0.235731,18,40.63
Power,0.034473,29.82,62.59
Power,0.3084,0.603,51.41
Power,0.036423,29.83,62.59
Power,0.021446,22.02,50.06
Power,0.024725,27.31,42.54
Power,0.55388,19.2,50.2
Power,0.024371,-1.26,60.45
Power,0.155973,9.51,45.51
Power,0.216235,-1.26,51.62
Power,0.010014,9.252,45.54
Power,0.009128,-0.7,53.62
Power,0.011609,7.737,45.12
Power,0.033942,7.678,45.07
Power,0.042715,-3.18,54.1
Power,0.090393,8.728,45.52
Power,0.033144,27.28,61.66
Power,0.038107,26.66,60.9
Power,0.523749,-2.96,55.96
Power,0.009571,8.405,45.3
Power,0.140021,0.008,51.76
Power,0.065225,8.192,45.23
Power,0.018344,9.033,40.25
Power,0.217121,9.479,45.09
Power,0.020028,13.5,37.31
Power,0.027561,13.5,37.31
Power,0.018079,25.4,64.12
Power,0.259659,-0.23,53.63
Power,0.033499,23.94,60.19
Power,0.090393,5.517,59.27
Power,0.101914,7.883,45.18
Power,0.159517,12.23,44.44
Power,0.01604,-2.75,53.32
Power,0.116979,10.45,43.36
Power,0.230414,8.867,45.09
Power,0.066909,9.7,45.05
Power,0.018433,10.53,42.93
Power,0.169266,6.05,48.92
Power,0.022421,13.5,37.31
Power,0.016572,7.678,45.07
Power,0.032435,25.4,64.12
Power,0.124955,-3.82,51.61
Power,0.017281,-1.37,50.85
Power,0.031638,27.67,62.87
Power,0.217121,0.147,51.52
Power,0.088,9.7,45.05
Power,0.08738,5.517,59.27
Power,0.439559,-1.92,52.75
Power,0.015952,0.233,53.36
Power,0.009926,25.51,65.03
Power,0.067086,7.883,45.18
Power,0.09571,8.728,45.52
Power,0.053172,25.41,64.12
Power,0.107231,-5.06,51.73
Power,0.181673,0.191,52.75
Power,0.084101,24.71,60.14
Power,0.011166,16.06,51.48
Power,0.050691,15.26,38.19
Power,0.026498,14.36,40.93
Power,0.01799,11.31,45.02
Power,0.03536,14.22,41
Power,0.122297,15.16,37.15
Power,0.020826,14.36,40.93
Power,0.015243,26.91,60.47
Power,0.303083,-0.23,53.73
Power,0.134704,25.43,65
Power,0.017015,23.67,61.51
Power,0.012141,10.61,44.7
Power,0.253455,15.2,37.12
Power,0.014179,-1.84,57.57
Power,0.010989,-1.84,57.57
Power,0.01799,10.53,42.93
Power,0.612369,17.88,50.75
Power,0.011255,13.5,37.31
Power,0.012673,9.739,45.73
Power,0.17281,10.8,45.16
Power,0.04307,10.71,45.39
Power,0.042892,7.75,45.16
Power,0.071871,-1.46,52.91
Power,0.119638,-0.26,52.2
Power,0.165721,11.26,44.98
Power,0.018344,13.5,37.31
Power,0.170152,12.23,44.44
Power,0.028181,14.98,42
Power,0.024016,13.75,41.47
Power,0.093052,11.26,44.98
Power,0.052729,5.04,43.38
Power,0.026409,25.9,42.15
Power,0.073201,23.91,60.01
Power,0.011787,13.9,42.07
Power,0.090393,-0.78,53.3
Power,0.009394,18.95,52.73
Power,0.0366,13.54,42.04
Power,0.206486,18.31,49.79
Power,0.021092,25.74,62.59
Power,0.131159,13.54,45.79
Power,0.031903,17.26,49.58
Power,0.841897,17.21,40.51
Power,0.112548,-0.25,53.65
Power,0.028536,18.27,49.81
Power,0.039613,14.56,42.05
Power,0.074087,14.56,42.05
Power,0.083835,16.65,38.87
Power,3.580279,-0.99,53.73
Power,0.042892,23.07,42.6
Power,0.030751,18.47,49.82
Power,0.027384,10.53,42.93
Power,0.073201,13.78,45.65
Power,0.061591,13.76,45.65
Power,0.026586,5.04,43.38
Power,0.055565,0.38,52.72
Power,0.026675,13.75,41.47
Power,0.147997,8.903,44.4
Power,0.093052,23.26,45.36
Power,0.025434,15.71,41.06
Power,0.009128,9.282,45.41
Power,0.014357,-2.53,53.71
Power,0.1028,-3.05,53.23
Power,0.079138,24.71,60.14
Power,0.013116,8.192,45.25
Power,0.064605,-0.68,52.51
Power,0.400566,8.434,44.27
Power,0.965966,-1.12,53.71
Power,0.253455,8.867,45.09
Power,0.01604,8.739,45.62
Power,0.045019,23.07,42.6
Power,0.009039,23.11,60.37
Power,0.013027,9.733,45.73
Power,0.019674,10.61,44.7
Power,0.013382,8.405,45.3
Power,0.107231,13.28,45.81
Power,0.093938,9.51,45.51
Power,0.024371,12.2,42.99
Power,0.124955,22.05,60.45
Power,0.381955,8.299,40.85
Power,0.207373,9.872,44.11
Power,0.026675,-3.82,51.61
Power,0.012496,7.509,44.98
Power,0.050337,11.76,42.12
Power,0.097483,21.78,63.04
Power,0.038373,8.973,45.02
Power,0.155973,-2.65,51.52
Power,0.247252,11.76,42.12
Power,0.255228,9.872,44.11
Power,0.07196,12.23,45.46
Power,0.084987,11.58,44.85
Power,0.05849,-0.78,53.3
Power,0.076391,8.192,45.23
Power,0.022155,8.846,45.46
Power,0.018965,25.51,65.03
Power,0.171924,12.23,44.44
Power,0.105459,11.76,42.12
Power,0.18699,0.611,51.42
Power,0.039613,11.76,42.12
Power,0.043867,11.76,42.12
Power,0.020826,18.84,50.34
Power,0.040234,-0.2,52.57
Power,0.092166,9.48,45.09
Power,0.065757,8.973,45.02
Power,0.054502,8.903,44.4
Power,0.02508,15.71,41.06
Power,0.134704,15.18,37.17
Power,0.014268,10.61,44.7
Power,0.3598,8.299,40.85
Power,0.124955,15.16,37.15
Power,3.296692,19.31,51.26
Power,0.013293,9.033,40.25
Power,0.1028,11.76,42.12
Power,0.065491,19.05,50.28
Power,0.034562,17.15,51.03
Power,0.01285,18.77,53.48
Power,0.0257,13.54,42.04
Power,0.125841,16.98,52.43
Power,0.021446,25.74,62.59
Power,0.098369,18.21,49.83
Power,0.02375,16.61,39.62
Power,0.493618,21.33,50.43
Power,0.093938,24.97,60.18
Power,0.092166,13.39,49.75
Power,0.045906,19.13,50.3
Power,0.23839,10.04,57.07
Power,0.122297,25.17,60.21
Power,0.041209,8.98,39.07
Power,0.249911,21.61,53.1
Power,0.029954,23.94,60.19
Power,0.019674,-2.91,53.29
Power,0.066554,-3.69,56.01
Power,0.087646,13.76,45.65
Power,0.027916,12.23,45.45
Power,0.037664,17.42,49.44
Power,0.008951,21.44,50.94
Power,0.034119,17.11,39.1
Power,0.035714,19.01,50.1
Power,0.035626,14.33,50.25
Power,0.133817,25.17,60.21
Power,0.01542,16.61,39.62
Power,0.018876,17.11,39.1
Power,0.022244,25.67,66.49
Power,0.016129,16.55,52.56
Power,0.353597,18.54,52.01
Power,0.078252,-3.05,53.23
Power,0.009128,8.67,44.88
Power,0.052109,17.11,48.84
Power,0.105459,9.51,45.51
Power,0.014091,24.63,62.02
Power,0.055742,-2.97,51.54
Power,0.022687,20.51,53.77
Power,0.227755,15.2,37.12
Power,0.014091,21.81,61.48
Power,0.013204,25.11,60.36
Power,0.024016,27.67,62.87
Power,0.012141,16.62,49.19
Power,0.036866,13.83,42.2
Power,0.338531,8.43,44.27
Power,0.478552,-2.96,55.96
Power,0.041829,16.21,39.71
Power,0.200283,18,40.63
Power,0.014888,9.252,45.54
Power,0.288904,23.71,44.38
Power,0.014179,7.923,44.69
Power,0.011255,16.54,40.41
Power,0.021003,-3.29,56.16
Power,0.025966,25.51,65.03
Power,0.083215,8.728,45.52
Power,0.062743,24.83,60.28
Power,0.052729,16.21,39.71
Power,0.024991,25.72,62.59
Power,0.155973,-2.72,53.31
Power,0.420062,23.13,44.91
Power,0.081974,7.883,45.18
Power,0.011964,20.8,52.17
Power,0.039791,13.28,43.55
Power,0.025966,9.424,46.82
Power,0.014445,-3.24,51.4
Power,0.136476,14.12,50.15
Power,0.076125,15.96,50.57
Power,0.020914,20.66,48.58
Power,0.045462,-2.98,53.21
Power,0.064073,-3.69,56.01
Power,0.037575,11.58,44.86
Power,0.012052,20.44,53.74
Power,0.02632,14.3,40.83
Power,0.013648,9.291,45.54
Power,0.159517,23.81,44.34
Power,0.084721,21.89,47.08
Power,0.037487,7.484,44.59
Power,0.181673,22.68,44.67
Power,0.098369,-7.24,55.04
Power,0.163948,8.4,39.19
Power,0.016572,21.19,45.7
Power,0.022598,20.51,53.77
Power,0.18699,13.78,50.57
Power,0.016927,23.89,53.01
Power,0.132931,23.81,44.34
Power,0.033853,13.54,42.04
Power,0.13559,12.26,44.48
Power,0.151541,7.676,44.99
Power,0.038196,14.22,41
Power,0.013559,20.44,53.74
Power,1.533139,-0.78,53.3
Power,0.241935,19.27,50.34
Power,0.011521,8.997,39.22
Power,0.071251,25.05,35.34
Power,0.022244,25.4,64.12
Power,0.145338,12.61,50.15
Power,0.021978,10.21,45.51
Power,0.019851,26.32,42.65
Power,0.010191,25.25,37.12
Power,0.010369,-3.74,55.91
Power,0.210031,13.33,50.38
Power,0.018788,14.7,49.36
Power,0.02375,17.65,49.22
Power,0.015597,18.59,48.19
Power,0.017724,14,49.69
Power,0.198511,8.4,39.19
Power,0.181673,13.57,50.52
Power,0.010457,18.9,49.05
Power,0.537928,23.4,44.66
Power,0.029954,10.6,43.82
Power,0.463487,-1.26,51.62
Power,0.011698,-2.92,56.68
Power,0.275611,15.44,50.02
Power,0.015066,9.424,46.82
Power,0.037752,12.24,45.01
Power,0.793156,13.25,50.41
Power,0.017901,-4.98,51.71
Power,0.094824,-7.24,55.04
Power,0.015331,18.27,49.86
Power,0.016306,22.18,52.93
Power,0.730235,-1.28,53.71
Power,0.071606,25.43,65.03
Power,0.046437,28.01,36.37
Power,0.009394,17.69,50.08
Power,0.013648,24.63,62.02
Power,0.078872,15.47,41.2
Power,0.013027,-3,53.45
Power,0.015066,23.28,42.68
Power,0.016483,18.49,49.84
Power,0.009217,-1.34,53.73
Power,1.15207,-2.68,53.37
Power,0.086494,25.43,65.03
Power,0.02632,8.648,45.45
Power,0.063807,-2.52,53.26
Power,0.024814,-0.78,53.3
Power,0.207373,18,40.63
Power,0.057338,23.41,42.65
Power,0.056806,-2.52,53.26
Power,0.041297,-0.5,53.54
Power,0.076923,-0.78,53.3
Power,0.012141,17.15,48.17
Power,0.802904,-2.68,53.36
Power,0.017901,-2.75,53.32
Power,0.105459,11.13,45.05
Power,0.038727,0.751,51.36
Power,0.009128,18.32,49.69
Power,0.013559,25.81,62.23
Power,0.01604,23.67,61.51
Power,0.036069,17.52,49.2
Power,0.021269,10.21,45.51
Power,0.013736,-3.24,51.4
Power,0.02118,10.21,45.51
Power,0.014002,24.03,56.96
Power,0.051134,23.77,61.51
Power,0.74087,-1.24,52.86
Power,0.027295,20.51,53.77
Power,0.01861,8.028,44.7
Power,0.037752,17.15,51.03
Power,0.022244,25.71,62.59
Power,0.051489,10.44,43.38
Power,0.051311,10.31,43.54
Power,0.974828,-1.24,52.86
Power,0.025611,25.48,41.06
Power,0.03793,14.22,41
Power,0.155086,-0.75,53.59
Power,0.163062,8.4,39.19
Power,0.036423,17.42,49.44
Power,0.038018,14.22,41
Power,0.037752,7.484,44.59
Power,0.155086,-0.26,52.2
Power,0.052198,19.44,51.74
Power,0.194966,-0.23,53.63
Power,0.072049,24.27,56.91
Power,0.091279,0.191,52.75
Power,0.115207,22.05,60.45
Power,0.096597,-0.14,53.6
Power,0.125841,14.1,41.17
Power,0.136476,25.43,65
Power,0.014179,-2.53,53.71
Power,0.345621,8.299,40.85
Power,0.052641,15.42,41.65
Power,0.008862,15.06,41.73
Power,0.277383,-0.23,53.63
Power,0.07196,24.71,60.14
Power,0.032435,-5.08,51.71
Power,0.047146,-1.35,50.83
Power,0.263204,-3.07,53.22
Power,0.080734,24.06,37.74
Power,0.009482,8.67,44.88
Power,0.052375,7.678,45.07
Power,0.050957,24.64,54.78
Power,0.068947,17.98,40.64
Power,0.013736,9.291,45.54
Power,0.016483,25.58,60.33
Power,0.019585,7.678,45.07
Power,0.060528,24.64,54.78
Power,0.012318,-0.13,53.59
Power,0.144452,11.58,44.85
Power,0.09571,15,41.93
Power,0.187876,15.79,50.12
Power,0.141793,27.61,43.2
Power,0.016838,13.9,49.25
Power,0.068327,13.57,50.52
Power,0.37398,8.434,44.27
Power,0.145338,10.54,42.94
Power,0.903932,-0.81,53.36
Power,0.011343,12.56,37.99
Power,0.01542,9.252,45.54
Power,0.010812,-2.4,53.16
Power,0.03084,-2.98,53.21
Power,0.1542,-1.26,51.62
Power,0.093938,15.98,38.43
Power,0.259659,8.867,45.09
Power,0.010369,10.79,42.92
Power,0.027118,15.17,37.2
Power,0.010014,-0.7,53.62
Power,0.01223,12.23,45.46
Power,0.116093,0.008,51.76
Power,0.304855,-0.14,53.6
Power,0.116979,-2.51,52.63
Power,0.056097,8.973,45.02
Power,0.026852,14.48,48.96
Power,0.060085,8.192,45.23
Power,0.010369,8.67,44.88
Power,0.013293,21.9,48.92
Power,0.139135,15.27,38.18
Power,0.047944,17.11,48.84
Power,0.01347,1.456,52.85
Power,0.574263,26,42.14
Power,0.303083,-0.23,53.73
Power,0.012673,-3,53.45
Power,0.010989,21.24,45.75
Power,0.014002,21.24,45.75
Power,0.310173,14.41,50.41
Power,0.017813,11.31,45.02
Power,0.014445,8.739,45.62
Power,0.045462,-3.18,54.1
Power,0.087735,12.26,44.48
Power,0.016218,-3.54,54.66
Power,0.031017,24.03,35.48
Power,0.038373,14.56,42.04
Power,0.079581,16.65,38.87
Power,0.035271,28.6,44.15
Power,0.397021,13.25,50.41
Power,0.038018,21.27,48.69
Power,0.358914,14.41,50.41
Power,0.086582,16.65,38.87
Power,0.015774,22.06,48.53
Power,0.036866,26.07,44.94
Power,0.101028,-5.06,51.73
Power,0.318149,8.299,40.85
Power,0.107231,-3.82,51.61
Power,0.107231,9.7,45.05
Power,0.175469,8.4,39.19
Power,0.162176,18.64,49.69
Power,0.013736,11.54,42.36
Power,0.026143,-5.08,51.71
Power,0.038816,24.03,35.48
Power,0.101028,15.18,37.17
Power,0.04174,-61.3,16.31
Power,0.015066,0.233,53.36
Power,0.016661,14.68,49.41
Power,0.030486,14.56,42.04
Power,0.070099,-1.12,54.59
Power,0.016661,-4.98,51.71
Power,0.015066,-61.5,16.26
Power,0.017724,24.01,54.92
Power,0.093938,11.54,42.36
Power,0.429811,11.54,42.36
Power,0.104572,24.97,60.18
Power,0.192307,-0.13,52.8
Power,0.031017,10.6,43.82
Power,0.089507,12.53,42.89
Power,0.204714,18,40.63
Power,0.065048,-2.97,51.54
Power,0.060262,18.48,54.55
Power,0.026852,25.73,62.19
Power,0.093938,18.64,54.37
Power,0.0405,16.78,41.08
Power,0.034917,14.33,50.25
Power,0.052907,22.68,38.35
Power,0.098369,22.8,63.65
Power,0.050868,13.98,50.64
Power,0.017724,24.5,60.97
Power,0.029954,26.08,61.17
Power,0.120524,9.48,45.09
Power,0.211804,-1.13,54.58
Power,0.013204,11.7,44.36
Power,0.03341,0.751,51.36
Power,0.088532,25.43,65.03
Power,0.179014,13.74,37.96
Power,0.280042,14.41,50.41
Power,0.466145,18.23,52.3
Power,0.366004,18.54,52.01
Power,0.042006,19.13,50.3
Power,3.828417,-0.99,53.73
Power,0.07453,24.71,60.14
Power,0.033853,17.42,49.44
Power,0.032524,7.484,44.59
Power,0.018876,21.73,48.86
Power,0.036866,19.01,50.1
Power,0.112548,15.27,38.18
Power,0.058135,-2.51,52.63
Power,0.013648,-3.24,51.4
Power,0.420062,13.67,50.42
Power,0.153314,15.27,38.18
Power,0.857849,-1.28,53.71
Power,0.3598,-1.26,51.62
Power,0.087469,15.47,41.2
Power,0.02056,17.65,49.22
Power,0.325238,-1.92,52.75
Power,0.045551,22.88,40.68
Power,0.035448,24.05,38.38
Power,0.046083,22.95,38.23
Power,0.024016,27.68,64.23
Power,0.023662,18.81,50.29
Power,0.029422,27.28,61.66
Power,0.079404,12.25,45.44
Power,0.078607,1.731,52.58
Power,1.160932,18.03,40.56
Power,0.068238,9.427,45.33
Power,0.0366,29.83,62.59
Power,0.041652,0.191,52.75
Power,0.041386,22.81,62.74
Power,0.015597,11.31,45.02
Power,0.049628,0.38,52.72
Power,0.094824,17.02,51.12
Power,0.053084,21.47,61.11
Power,0.009128,16.54,40.41
Power,0.020471,8.028,44.7
Power,0.064693,22.8,63.65
Power,0.299538,-3.07,53.22
Power,0.04564,15.26,38.19
Power,0.041829,26.66,60.9
Power,0.060882,-0.26,52.2
Power,0.099255,14.1,41.17
Power,0.072137,13.28,45.81
Power,0.013382,12.47,42.49
Power,0.019585,25.51,65.03
Power,0.04821,14.93,50.41
Power,0.044665,14.3,40.83
Power,0.011432,-0.13,53.59
Power,0.080202,21.78,63.04
Power,0.066466,-3.69,56.01
Power,0.036778,14.48,48.96
Power,0.05459,-3.69,56.01
Power,0.444876,21.68,40.61
Power,0.93938,21.78,40.4
Power,0.083747,-0.13,52.8
Power,0.049096,23.32,38.27
Power,0.022155,17.65,49.22
Power,0.085874,9.51,45.51
Power,0.564514,-1.9,52.74
Power,0.018433,-0.62,51.52
Power,0.081354,9.427,45.33
Power,0.254342,-0.41,53.52
Power,0.032347,25.73,62.19
Power,0.372207,21.72,40.47
Power,0.965966,-0.81,53.36
Power,0.071517,8.903,44.4
Power,0.056983,15.96,50.57
Power,0.04174,25.72,60.99
Power,0.033144,-0.68,52.51
Power,0.027738,18.62,49.96
Power,0.021535,0.008,51.76
Power,0.011787,18.49,49.84
Power,0.304855,18.84,50.13
Power,0.108117,21.78,63.04
Power,0.194966,21.59,40.81
Power,0.108117,13.28,45.81
Power,0.012318,9.033,40.25
Power,0.031992,9.033,40.25
Power,0.035891,13.34,49.73
Power,0.016483,18.49,49.84
Power,0.01861,-1.18,54.61
Power,0.1542,18.46,49.9
Power,0.056097,10.71,45.39
Power,0.010457,-1.46,52.89
Power,0.194079,-0.25,53.65
Power,0.133817,27.61,43.2
Power,0.018788,-2.75,53.32
Power,0.013382,13.9,49.25
Power,0.166607,21.59,40.81
Power,0.034917,24.64,54.78
Power,0.018788,18.69,53.04
Power,0.176355,0.611,51.42
Power,0.054502,24.62,65.68
Power,0.019408,-3.18,54.1
Power,0.028181,14.22,41
Power,0.020028,8.028,44.7
Power,0.092166,14.1,41.17
Power,0.069213,16.65,38.87
Power,0.080025,16.65,38.87
Power,0.072669,9.427,45.33
Power,0.068681,-3.07,53.22
Power,0.034739,8.98,39.07
Power,0.009748,26.73,42.64
Power,0.061414,10.44,43.38
Power,0.05592,25.62,42.05
Power,0.032612,-3.05,53.23
Power,0.024637,19.38,54.18
Power,0.017547,14,49.69
Power,0.119638,22.05,60.45
Power,0.221552,19.14,50.34
Power,0.012318,16.54,40.41
Power,0.035803,-0.2,52.57
Power,0.01737,18.95,52.73
Power,0.035891,-0.25,53.65
Power,0.287131,22.1,37.41
Power,0.018876,-0.25,53.65
Power,0.059908,25.97,44.42
Power,0.105459,22.68,38.36
Power,0.021446,25.74,62.59
Power,1.010277,21.46,51.66
Power,0.1285,12.61,50.15
Power,0.009305,25.51,65.03
Power,0.350052,-2.96,55.96
Power,0.149769,10.8,45.16
Power,1.063449,18.03,40.56
Power,0.035005,11.26,44.98
Power,0.063452,24.97,60.18
Power,0.069479,15.98,51.68
Power,0.082329,12.53,42.89
Power,0.011609,-1.84,57.57
Power,0.033942,-2.96,55.96
Power,0.022598,-3.82,51.61
Power,0.020649,26.32,42.65
Power,0.114321,16.98,52.43
Power,0.009837,-3.29,56.16
Power,0.016218,12.61,42.55
Power,0.048121,26,43.86
Power,0.150655,22.82,45.91
Power,0.014622,25.12,60.26
